Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time,Latitude,Longitude,Elevation,Habitant
459,462,luscinia phaenicuroides,white-bellied redstart,0.8306,psm8,2024,7,20,5,33.140866,76.449915,3370,1
483,486,luscinia phaenicuroides,white-bellied redstart,0.5492,psm8,2024,7,20,5,33.140866,76.449915,3370,1
507,510,luscinia phaenicuroides,white-bellied redstart,0.5412,psm8,2024,7,20,5,33.140866,76.449915,3370,1
519,522,luscinia phaenicuroides,white-bellied redstart,0.5929,psm8,2024,7,20,5,33.140866,76.449915,3370,1
525,528,luscinia phaenicuroides,white-bellied redstart,0.9415,psm8,2024,7,20,5,33.140866,76.449915,3370,1
531,534,luscinia phaenicuroides,white-bellied redstart,0.6939,psm8,2024,7,20,5,33.140866,76.449915,3370,1
555,558,luscinia phaenicuroides,white-bellied redstart,0.653,psm8,2024,7,20,5,33.140866,76.449915,3370,1
564,567,luscinia phaenicuroides,white-bellied redstart,0.9115,psm8,2024,7,20,5,33.140866,76.449915,3370,1
576,579,luscinia phaenicuroides,white-bellied redstart,0.7502,psm8,2024,7,20,5,33.140866,76.449915,3370,1
594,597,luscinia phaenicuroides,white-bellied redstart,0.5417,psm8,2024,7,20,5,33.140866,76.449915,3370,1
615,618,luscinia phaenicuroides,white-bellied redstart,0.8138,psm8,2024,7,20,5,33.140866,76.449915,3370,1
624,627,luscinia phaenicuroides,white-bellied redstart,0.5877,psm8,2024,7,20,5,33.140866,76.449915,3370,1
633,636,luscinia phaenicuroides,white-bellied redstart,0.5942,psm8,2024,7,20,5,33.140866,76.449915,3370,1
681,684,phylloscopus nitidus,green warbler,0.8674,psm8,2024,7,20,5,33.140866,76.449915,3370,0
696,699,phylloscopus nitidus,green warbler,0.7857,psm8,2024,7,20,5,33.140866,76.449915,3370,0
792,795,luscinia phaenicuroides,white-bellied redstart,0.7561,psm8,2024,7,20,5,33.140866,76.449915,3370,1
819,822,luscinia phaenicuroides,white-bellied redstart,0.5302,psm8,2024,7,20,5,33.140866,76.449915,3370,1
873,876,luscinia phaenicuroides,white-bellied redstart,0.5144,psm8,2024,7,20,5,33.140866,76.449915,3370,1
27,30,phylloscopus magnirostris,large-billed leaf warbler,0.6708,psm8,2024,7,20,6,33.140866,76.449915,3370,1
36,39,phylloscopus nitidus,green warbler,0.6396,psm8,2024,7,20,6,33.140866,76.449915,3370,0
42,45,phylloscopus nitidus,green warbler,0.6625,psm8,2024,7,20,6,33.140866,76.449915,3370,0
63,66,phylloscopus nitidus,green warbler,0.6904,psm8,2024,7,20,6,33.140866,76.449915,3370,0
216,219,phylloscopus occipitalis,western crowned warbler,0.8412,psm8,2024,7,20,6,33.140866,76.449915,3370,1
294,297,phylloscopus nitidus,green warbler,0.8952,psm8,2024,7,20,6,33.140866,76.449915,3370,0
297,300,phylloscopus occipitalis,western crowned warbler,0.6609,psm8,2024,7,20,6,33.140866,76.449915,3370,1
300,303,phylloscopus occipitalis,western crowned warbler,0.7449,psm8,2024,7,20,6,33.140866,76.449915,3370,1
327,330,phylloscopus occipitalis,western crowned warbler,0.5006,psm8,2024,7,20,6,33.140866,76.449915,3370,1
339,342,phylloscopus occipitalis,western crowned warbler,0.7093,psm8,2024,7,20,6,33.140866,76.449915,3370,1
438,441,phylloscopus nitidus,green warbler,0.6995,psm8,2024,7,20,6,33.140866,76.449915,3370,0
636,639,phylloscopus nitidus,green warbler,0.8968,psm8,2024,7,20,6,33.140866,76.449915,3370,0
648,651,setophaga magnolia,magnolia warbler,0.5164,psm8,2024,7,20,6,33.140866,76.449915,3370,0
666,669,phylloscopus reguloides,blyth's leaf warbler,0.8436,psm8,2024,7,20,6,33.140866,76.449915,3370,0
705,708,phylloscopus trochiloides,greenish warbler,0.8944,psm8,2024,7,20,6,33.140866,76.449915,3370,1
711,714,phylloscopus nitidus,green warbler,0.8043,psm8,2024,7,20,6,33.140866,76.449915,3370,0
711,714,phylloscopus trochiloides,greenish warbler,0.5625,psm8,2024,7,20,6,33.140866,76.449915,3370,1
714,717,phylloscopus trochiloides,greenish warbler,0.9417,psm8,2024,7,20,6,33.140866,76.449915,3370,1
717,720,phylloscopus trochiloides,greenish warbler,0.8892,psm8,2024,7,20,6,33.140866,76.449915,3370,1
717,720,phylloscopus nitidus,green warbler,0.7841,psm8,2024,7,20,6,33.140866,76.449915,3370,0
720,723,phylloscopus trochiloides,greenish warbler,0.6928,psm8,2024,7,20,6,33.140866,76.449915,3370,1
720,723,phylloscopus nitidus,green warbler,0.6452,psm8,2024,7,20,6,33.140866,76.449915,3370,0
723,726,phylloscopus trochiloides,greenish warbler,0.8599,psm8,2024,7,20,6,33.140866,76.449915,3370,1
726,729,phylloscopus trochiloides,greenish warbler,0.8359,psm8,2024,7,20,6,33.140866,76.449915,3370,1
729,732,phylloscopus trochiloides,greenish warbler,0.5416,psm8,2024,7,20,6,33.140866,76.449915,3370,1
732,735,phylloscopus trochiloides,greenish warbler,0.8296,psm8,2024,7,20,6,33.140866,76.449915,3370,1
738,741,phylloscopus trochiloides,greenish warbler,0.6194,psm8,2024,7,20,6,33.140866,76.449915,3370,1
738,741,phylloscopus nitidus,green warbler,0.5829,psm8,2024,7,20,6,33.140866,76.449915,3370,0
741,744,phylloscopus nitidus,green warbler,0.6943,psm8,2024,7,20,6,33.140866,76.449915,3370,0
747,750,phylloscopus nitidus,green warbler,0.6903,psm8,2024,7,20,6,33.140866,76.449915,3370,0
762,765,phylloscopus nitidus,green warbler,0.7313,psm8,2024,7,20,6,33.140866,76.449915,3370,0
771,774,phylloscopus nitidus,green warbler,0.7262,psm8,2024,7,20,6,33.140866,76.449915,3370,0
786,789,phylloscopus magnirostris,large-billed leaf warbler,0.6379,psm8,2024,7,20,6,33.140866,76.449915,3370,1
786,789,elachura formosa,spotted elachura,0.5206,psm8,2024,7,20,6,33.140866,76.449915,3370,0
792,795,phylloscopus magnirostris,large-billed leaf warbler,0.5518,psm8,2024,7,20,6,33.140866,76.449915,3370,1
795,798,phylloscopus magnirostris,large-billed leaf warbler,0.64,psm8,2024,7,20,6,33.140866,76.449915,3370,1
801,804,phylloscopus magnirostris,large-billed leaf warbler,0.5432,psm8,2024,7,20,6,33.140866,76.449915,3370,1
810,813,phylloscopus magnirostris,large-billed leaf warbler,0.5817,psm8,2024,7,20,6,33.140866,76.449915,3370,1
822,825,phylloscopus magnirostris,large-billed leaf warbler,0.5064,psm8,2024,7,20,6,33.140866,76.449915,3370,1
825,828,phylloscopus magnirostris,large-billed leaf warbler,0.9577,psm8,2024,7,20,6,33.140866,76.449915,3370,1
846,849,phylloscopus magnirostris,large-billed leaf warbler,0.9247,psm8,2024,7,20,6,33.140866,76.449915,3370,1
867,870,phylloscopus magnirostris,large-billed leaf warbler,0.7966,psm8,2024,7,20,6,33.140866,76.449915,3370,1
876,879,tarsiger rufilatus,himalayan bluetail,0.7245,psm8,2024,7,20,6,33.140866,76.449915,3370,1
882,885,phylloscopus magnirostris,large-billed leaf warbler,0.6115,psm8,2024,7,20,6,33.140866,76.449915,3370,1
885,888,phylloscopus magnirostris,large-billed leaf warbler,0.9393,psm8,2024,7,20,6,33.140866,76.449915,3370,1
891,894,phylloscopus magnirostris,large-billed leaf warbler,0.6591,psm8,2024,7,20,6,33.140866,76.449915,3370,1
24,27,phylloscopus magnirostris,large-billed leaf warbler,0.7731,psm8,2024,7,20,7,33.140866,76.449915,3370,1
27,30,vermivora chrysoptera,golden-winged warbler,0.814,psm8,2024,7,20,7,33.140866,76.449915,3370,0
48,51,phylloscopus trochiloides,greenish warbler,0.6873,psm8,2024,7,20,7,33.140866,76.449915,3370,1
51,54,phylloscopus nitidus,green warbler,0.53,psm8,2024,7,20,7,33.140866,76.449915,3370,0
54,57,phylloscopus magnirostris,large-billed leaf warbler,0.9751,psm8,2024,7,20,7,33.140866,76.449915,3370,1
87,90,phylloscopus trochiloides,greenish warbler,0.8964,psm8,2024,7,20,7,33.140866,76.449915,3370,1
90,93,phylloscopus nitidus,green warbler,0.5311,psm8,2024,7,20,7,33.140866,76.449915,3370,0
90,93,phylloscopus trochiloides,greenish warbler,0.5058,psm8,2024,7,20,7,33.140866,76.449915,3370,1
111,114,phylloscopus trochiloides,greenish warbler,0.5459,psm8,2024,7,20,7,33.140866,76.449915,3370,1
150,153,phylloscopus magnirostris,large-billed leaf warbler,0.9161,psm8,2024,7,20,7,33.140866,76.449915,3370,1
156,159,elachura formosa,spotted elachura,0.8732,psm8,2024,7,20,7,33.140866,76.449915,3370,0
186,189,phylloscopus magnirostris,large-billed leaf warbler,0.7892,psm8,2024,7,20,7,33.140866,76.449915,3370,1
198,201,phylloscopus magnirostris,large-billed leaf warbler,0.6788,psm8,2024,7,20,7,33.140866,76.449915,3370,1
219,222,phylloscopus magnirostris,large-billed leaf warbler,0.7232,psm8,2024,7,20,7,33.140866,76.449915,3370,1
294,297,phylloscopus trochiloides,greenish warbler,0.6424,psm8,2024,7,20,7,33.140866,76.449915,3370,1
300,303,phylloscopus trochiloides,greenish warbler,0.7518,psm8,2024,7,20,7,33.140866,76.449915,3370,1
300,303,phylloscopus nitidus,green warbler,0.5081,psm8,2024,7,20,7,33.140866,76.449915,3370,0
303,306,phylloscopus trochiloides,greenish warbler,0.5158,psm8,2024,7,20,7,33.140866,76.449915,3370,1
306,309,phylloscopus trochiloides,greenish warbler,0.9321,psm8,2024,7,20,7,33.140866,76.449915,3370,1
309,312,phylloscopus magnirostris,large-billed leaf warbler,0.8463,psm8,2024,7,20,7,33.140866,76.449915,3370,1
309,312,phylloscopus trochiloides,greenish warbler,0.5257,psm8,2024,7,20,7,33.140866,76.449915,3370,1
312,315,phylloscopus trochiloides,greenish warbler,0.697,psm8,2024,7,20,7,33.140866,76.449915,3370,1
312,315,phylloscopus nitidus,green warbler,0.5985,psm8,2024,7,20,7,33.140866,76.449915,3370,0
315,318,phylloscopus trochiloides,greenish warbler,0.5915,psm8,2024,7,20,7,33.140866,76.449915,3370,1
315,318,phylloscopus nitidus,green warbler,0.5473,psm8,2024,7,20,7,33.140866,76.449915,3370,0
318,321,phylloscopus magnirostris,large-billed leaf warbler,0.9406,psm8,2024,7,20,7,33.140866,76.449915,3370,1
318,321,phylloscopus nitidus,green warbler,0.608,psm8,2024,7,20,7,33.140866,76.449915,3370,0
321,324,phylloscopus nitidus,green warbler,0.5235,psm8,2024,7,20,7,33.140866,76.449915,3370,0
327,330,phylloscopus magnirostris,large-billed leaf warbler,0.9201,psm8,2024,7,20,7,33.140866,76.449915,3370,1
327,330,phylloscopus nitidus,green warbler,0.7158,psm8,2024,7,20,7,33.140866,76.449915,3370,0
333,336,phylloscopus nitidus,green warbler,0.5743,psm8,2024,7,20,7,33.140866,76.449915,3370,0
342,345,phylloscopus magnirostris,large-billed leaf warbler,0.8904,psm8,2024,7,20,7,33.140866,76.449915,3370,1
354,357,phylloscopus magnirostris,large-billed leaf warbler,0.7779,psm8,2024,7,20,7,33.140866,76.449915,3370,1
354,357,phylloscopus trochiloides,greenish warbler,0.5028,psm8,2024,7,20,7,33.140866,76.449915,3370,1
357,360,phylloscopus trochiloides,greenish warbler,0.7374,psm8,2024,7,20,7,33.140866,76.449915,3370,1
360,363,phylloscopus magnirostris,large-billed leaf warbler,0.552,psm8,2024,7,20,7,33.140866,76.449915,3370,1
366,369,cyanoptila cyanomelana,blue-and-white flycatcher,0.7542,psm8,2024,7,20,7,33.140866,76.449915,3370,0
369,372,phylloscopus magnirostris,large-billed leaf warbler,0.9893,psm8,2024,7,20,7,33.140866,76.449915,3370,1
369,372,phylloscopus trochiloides,greenish warbler,0.6063,psm8,2024,7,20,7,33.140866,76.449915,3370,1
375,378,phylloscopus magnirostris,large-billed leaf warbler,0.754,psm8,2024,7,20,7,33.140866,76.449915,3370,1
384,387,phylloscopus magnirostris,large-billed leaf warbler,0.9615,psm8,2024,7,20,7,33.140866,76.449915,3370,1
417,420,tarsiger rufilatus,himalayan bluetail,0.5525,psm8,2024,7,20,7,33.140866,76.449915,3370,1
423,426,phylloscopus nitidus,green warbler,0.6254,psm8,2024,7,20,7,33.140866,76.449915,3370,0
447,450,tarsiger rufilatus,himalayan bluetail,0.6194,psm8,2024,7,20,7,33.140866,76.449915,3370,1
453,456,tarsiger rufilatus,himalayan bluetail,0.575,psm8,2024,7,20,7,33.140866,76.449915,3370,1
456,459,phylloscopus nitidus,green warbler,0.7303,psm8,2024,7,20,7,33.140866,76.449915,3370,0
495,498,phylloscopus nitidus,green warbler,0.8345,psm8,2024,7,20,7,33.140866,76.449915,3370,0
543,546,phylloscopus nitidus,green warbler,0.5104,psm8,2024,7,20,7,33.140866,76.449915,3370,0
594,597,phylloscopus nitidus,green warbler,0.933,psm8,2024,7,20,7,33.140866,76.449915,3370,0
597,600,phylloscopus nitidus,green warbler,0.6575,psm8,2024,7,20,7,33.140866,76.449915,3370,0
612,615,phylloscopus magnirostris,large-billed leaf warbler,0.6771,psm8,2024,7,20,7,33.140866,76.449915,3370,1
648,651,phylloscopus magnirostris,large-billed leaf warbler,0.7481,psm8,2024,7,20,7,33.140866,76.449915,3370,1
654,657,elachura formosa,spotted elachura,0.6804,psm8,2024,7,20,7,33.140866,76.449915,3370,0
654,657,phylloscopus magnirostris,large-billed leaf warbler,0.5464,psm8,2024,7,20,7,33.140866,76.449915,3370,1
669,672,tarsiger rufilatus,himalayan bluetail,0.5472,psm8,2024,7,20,7,33.140866,76.449915,3370,1
672,675,phylloscopus trochiloides,greenish warbler,0.812,psm8,2024,7,20,7,33.140866,76.449915,3370,1
732,735,phylloscopus nitidus,green warbler,0.6443,psm8,2024,7,20,7,33.140866,76.449915,3370,0
735,738,elachura formosa,spotted elachura,0.5253,psm8,2024,7,20,7,33.140866,76.449915,3370,0
762,765,phylloscopus trochiloides,greenish warbler,0.6003,psm8,2024,7,20,7,33.140866,76.449915,3370,1
810,813,phylloscopus trochiloides,greenish warbler,0.889,psm8,2024,7,20,7,33.140866,76.449915,3370,1
819,822,phylloscopus trochiloides,greenish warbler,0.9462,psm8,2024,7,20,7,33.140866,76.449915,3370,1
861,864,phylloscopus magnirostris,large-billed leaf warbler,0.6556,psm8,2024,7,20,7,33.140866,76.449915,3370,1
870,873,elachura formosa,spotted elachura,0.6721,psm8,2024,7,20,7,33.140866,76.449915,3370,0
894,897,phylloscopus magnirostris,large-billed leaf warbler,0.8027,psm8,2024,7,20,7,33.140866,76.449915,3370,1
39,42,botaurus lentiginosus,american bittern,0.5207,psm8,2024,7,21,4,33.140866,76.449915,3370,0
381,384,botaurus lentiginosus,american bittern,0.5478,psm8,2024,7,21,4,33.140866,76.449915,3370,0
222,225,calidris alpina,dunlin,0.7541,psm8,2024,7,21,5,33.140866,76.449915,3370,0
747,750,phylloscopus magnirostris,large-billed leaf warbler,0.5419,psm8,2024,7,21,5,33.140866,76.449915,3370,1
57,60,zonotrichia leucophrys,white-crowned sparrow,0.5602,psm8,2024,7,21,6,33.140866,76.449915,3370,0
42,45,actitis hypoleucos,common sandpiper,0.8375,psm8,2024,7,21,7,33.140866,76.449915,3370,0
438,441,phylloscopus nitidus,green warbler,0.7987,psm8,2024,7,21,7,33.140866,76.449915,3370,0
438,441,phylloscopus trochiloides,greenish warbler,0.6649,psm8,2024,7,21,7,33.140866,76.449915,3370,1
441,444,phylloscopus nitidus,green warbler,0.8929,psm8,2024,7,21,7,33.140866,76.449915,3370,0
441,444,phylloscopus trochiloides,greenish warbler,0.6707,psm8,2024,7,21,7,33.140866,76.449915,3370,1
444,447,phylloscopus trochiloides,greenish warbler,0.8731,psm8,2024,7,21,7,33.140866,76.449915,3370,1
447,450,phylloscopus trochiloides,greenish warbler,0.8268,psm8,2024,7,21,7,33.140866,76.449915,3370,1
450,453,phylloscopus trochiloides,greenish warbler,0.7859,psm8,2024,7,21,7,33.140866,76.449915,3370,1
453,456,phylloscopus trochiloides,greenish warbler,0.8549,psm8,2024,7,21,7,33.140866,76.449915,3370,1
456,459,phylloscopus trochiloides,greenish warbler,0.8477,psm8,2024,7,21,7,33.140866,76.449915,3370,1
459,462,phylloscopus trochiloides,greenish warbler,0.6194,psm8,2024,7,21,7,33.140866,76.449915,3370,1
465,468,phylloscopus trochiloides,greenish warbler,0.6788,psm8,2024,7,21,7,33.140866,76.449915,3370,1
465,468,phylloscopus nitidus,green warbler,0.6502,psm8,2024,7,21,7,33.140866,76.449915,3370,0
471,474,phylloscopus trochiloides,greenish warbler,0.8867,psm8,2024,7,21,7,33.140866,76.449915,3370,1
474,477,phylloscopus trochiloides,greenish warbler,0.8803,psm8,2024,7,21,7,33.140866,76.449915,3370,1
477,480,phylloscopus trochiloides,greenish warbler,0.5751,psm8,2024,7,21,7,33.140866,76.449915,3370,1
480,483,phylloscopus trochiloides,greenish warbler,0.8259,psm8,2024,7,21,7,33.140866,76.449915,3370,1
486,489,phylloscopus trochiloides,greenish warbler,0.6274,psm8,2024,7,21,7,33.140866,76.449915,3370,1
489,492,phylloscopus trochiloides,greenish warbler,0.914,psm8,2024,7,21,7,33.140866,76.449915,3370,1
492,495,phylloscopus trochiloides,greenish warbler,0.6537,psm8,2024,7,21,7,33.140866,76.449915,3370,1
492,495,phylloscopus nitidus,green warbler,0.5619,psm8,2024,7,21,7,33.140866,76.449915,3370,0
495,498,phylloscopus nitidus,green warbler,0.6149,psm8,2024,7,21,7,33.140866,76.449915,3370,0
498,501,phylloscopus trochiloides,greenish warbler,0.6322,psm8,2024,7,21,7,33.140866,76.449915,3370,1
501,504,phylloscopus trochiloides,greenish warbler,0.7285,psm8,2024,7,21,7,33.140866,76.449915,3370,1
504,507,phylloscopus trochiloides,greenish warbler,0.5661,psm8,2024,7,21,7,33.140866,76.449915,3370,1
507,510,phylloscopus trochiloides,greenish warbler,0.6457,psm8,2024,7,21,7,33.140866,76.449915,3370,1
510,513,phylloscopus trochiloides,greenish warbler,0.5279,psm8,2024,7,21,7,33.140866,76.449915,3370,1
513,516,phylloscopus trochiloides,greenish warbler,0.7077,psm8,2024,7,21,7,33.140866,76.449915,3370,1
516,519,phylloscopus trochiloides,greenish warbler,0.7373,psm8,2024,7,21,7,33.140866,76.449915,3370,1
519,522,phylloscopus nitidus,green warbler,0.7489,psm8,2024,7,21,7,33.140866,76.449915,3370,0
519,522,phylloscopus trochiloides,greenish warbler,0.6827,psm8,2024,7,21,7,33.140866,76.449915,3370,1
522,525,phylloscopus trochiloides,greenish warbler,0.5951,psm8,2024,7,21,7,33.140866,76.449915,3370,1
525,528,phylloscopus nitidus,green warbler,0.6569,psm8,2024,7,21,7,33.140866,76.449915,3370,0
525,528,phylloscopus trochiloides,greenish warbler,0.544,psm8,2024,7,21,7,33.140866,76.449915,3370,1
528,531,phylloscopus trochiloides,greenish warbler,0.7453,psm8,2024,7,21,7,33.140866,76.449915,3370,1
528,531,phylloscopus nitidus,green warbler,0.7041,psm8,2024,7,21,7,33.140866,76.449915,3370,0
534,537,phylloscopus trochiloides,greenish warbler,0.5355,psm8,2024,7,21,7,33.140866,76.449915,3370,1
537,540,phylloscopus trochiloides,greenish warbler,0.8723,psm8,2024,7,21,7,33.140866,76.449915,3370,1
540,543,phylloscopus trochiloides,greenish warbler,0.8648,psm8,2024,7,21,7,33.140866,76.449915,3370,1
540,543,phylloscopus nitidus,green warbler,0.5192,psm8,2024,7,21,7,33.140866,76.449915,3370,0
543,546,phylloscopus nitidus,green warbler,0.7261,psm8,2024,7,21,7,33.140866,76.449915,3370,0
543,546,phylloscopus trochiloides,greenish warbler,0.6177,psm8,2024,7,21,7,33.140866,76.449915,3370,1
150,153,luscinia phaenicuroides,white-bellied redstart,0.9835,psm8,2024,7,22,5,33.140866,76.449915,3370,1
156,159,luscinia phaenicuroides,white-bellied redstart,0.8722,psm8,2024,7,22,5,33.140866,76.449915,3370,1
156,159,spinus spinus,eurasian siskin,0.5571,psm8,2024,7,22,5,33.140866,76.449915,3370,0
165,168,luscinia phaenicuroides,white-bellied redstart,0.6193,psm8,2024,7,22,5,33.140866,76.449915,3370,1
171,174,luscinia phaenicuroides,white-bellied redstart,0.7059,psm8,2024,7,22,5,33.140866,76.449915,3370,1
180,183,luscinia phaenicuroides,white-bellied redstart,0.6339,psm8,2024,7,22,5,33.140866,76.449915,3370,1
186,189,luscinia phaenicuroides,white-bellied redstart,0.5309,psm8,2024,7,22,5,33.140866,76.449915,3370,1
231,234,luscinia phaenicuroides,white-bellied redstart,0.566,psm8,2024,7,22,5,33.140866,76.449915,3370,1
243,246,luscinia phaenicuroides,white-bellied redstart,0.5607,psm8,2024,7,22,5,33.140866,76.449915,3370,1
258,261,luscinia phaenicuroides,white-bellied redstart,0.8878,psm8,2024,7,22,5,33.140866,76.449915,3370,1
270,273,luscinia phaenicuroides,white-bellied redstart,0.5199,psm8,2024,7,22,5,33.140866,76.449915,3370,1
279,282,luscinia phaenicuroides,white-bellied redstart,0.5166,psm8,2024,7,22,5,33.140866,76.449915,3370,1
288,291,luscinia phaenicuroides,white-bellied redstart,0.8312,psm8,2024,7,22,5,33.140866,76.449915,3370,1
306,309,luscinia phaenicuroides,white-bellied redstart,0.7004,psm8,2024,7,22,5,33.140866,76.449915,3370,1
309,312,niltava vivida,vivid niltava,0.5957,psm8,2024,7,22,5,33.140866,76.449915,3370,0
315,318,luscinia phaenicuroides,white-bellied redstart,0.8987,psm8,2024,7,22,5,33.140866,76.449915,3370,1
345,348,luscinia phaenicuroides,white-bellied redstart,0.5575,psm8,2024,7,22,5,33.140866,76.449915,3370,1
354,357,luscinia phaenicuroides,white-bellied redstart,0.8562,psm8,2024,7,22,5,33.140866,76.449915,3370,1
402,405,luscinia phaenicuroides,white-bellied redstart,0.5283,psm8,2024,7,22,5,33.140866,76.449915,3370,1
483,486,luscinia phaenicuroides,white-bellied redstart,0.6425,psm8,2024,7,22,5,33.140866,76.449915,3370,1
504,507,luscinia phaenicuroides,white-bellied redstart,0.6221,psm8,2024,7,22,5,33.140866,76.449915,3370,1
